date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:57:52	215255/215255	---MCZ	200	added ('OK')	text/html	etag:%22gpgizy5mvr2zww%22	https://www.dominos.com/en/menu/drinks?type=order_carryout	C:/Aali/dominos/www.dominos.com/en/menu/drinks0e22.html	(from https://www.dominos.com/en/menu/drinks)
18:57:54	157496/157496	---MCZ	200	added ('OK')	text/html	etag:%22zmqpbi3eua1t44%22	https://www.dominos.com/en/menu/drinks/F_COKE/coke	C:/Aali/dominos/www.dominos.com/en/menu/drinks/F_COKE/coke.html	(from https://www.dominos.com/en/menu/drinks)
18:57:55	157529/157529	---MCZ	200	added ('OK')	text/html	etag:%229wuuoa1z101t4o%22	https://www.dominos.com/en/menu/drinks/F_DIET/diet_coke	C:/Aali/dominos/www.dominos.com/en/menu/drinks/F_DIET/diet_coke.html	(from https://www.dominos.com/en/menu/drinks)
18:57:57	157503/157503	---MCZ	200	added ('OK')	text/html	etag:%22a3up79pxip1t43%22	https://www.dominos.com/en/menu/drinks/F_SPRITE/sprite	C:/Aali/dominos/www.dominos.com/en/menu/drinks/F_SPRITE/sprite.html	(from https://www.dominos.com/en/menu/drinks)
18:58:00	157606/157606	---MCZ	200	added ('OK')	text/html	etag:%22ezc0x9s0lv1t67%22	https://www.dominos.com/en/menu/drinks/F_WATER/dasani_bottle_water	C:/Aali/dominos/www.dominos.com/en/menu/drinks/F_WATER/dasani_bottle_water.html	(from https://www.dominos.com/en/menu/drinks)
18:58:01	157554/157554	---MCZ	200	added ('OK')	text/html	etag:%22m9zh4dl5qw1t55%22	https://www.dominos.com/en/menu/drinks/F_ORAN/fanta_orange	C:/Aali/dominos/www.dominos.com/en/menu/drinks/F_ORAN/fanta_orange.html	(from https://www.dominos.com/en/menu/drinks)
18:58:04	264292/264292	---MCZ	200	added ('OK')	text/html	etag:%224epzgcjau407l%22	https://www.dominos.com/en/menu/sides?type=order_delivery	C:/Aali/dominos/www.dominos.com/en/menu/sides32f4.html	(from https://www.dominos.com/en/menu/sides)
18:58:06	264237/264237	---MCZ	200	added ('OK')	text/html	etag:%22krs2tzfivl405h%22	https://www.dominos.com/en/menu/sides?type=order_carryout	C:/Aali/dominos/www.dominos.com/en/menu/sides0e22.html	(from https://www.dominos.com/en/menu/sides)
18:58:09	157571/157571	---MCZ	200	added ('OK')	text/html	etag:%2213b0gzhd4zm1t5j%22	https://www.dominos.com/en/menu/sides/F_SIDSLICE/slice_sauce_dipping_cup	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_SIDSLICE/slice_sauce_dipping_cup.html	(from https://www.dominos.com/en/menu/sides)
18:58:12	157564/157564	---MCZ	200	added ('OK')	text/html	etag:%22sdf5emgdg41t5r%22	https://www.dominos.com/en/menu/sides/F_HOTCUP/hot_buffalo_dipping_cup	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_HOTCUP/hot_buffalo_dipping_cup.html	(from https://www.dominos.com/en/menu/sides)
18:58:14	157615/157615	---MCZ	200	added ('OK')	text/html	etag:%221gdp59z31z1t6g%22	https://www.dominos.com/en/menu/sides/F_SMHAB/sweet_mango_habanero_dipping_cup	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_SMHAB/sweet_mango_habanero_dipping_cup.html	(from https://www.dominos.com/en/menu/sides)
18:58:16	157552/157552	---MCZ	200	added ('OK')	text/html	etag:%2210vzz7t4nms1t56%22	https://www.dominos.com/en/menu/sides/F_BBQC/honey_bbq_dipping_cup	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_BBQC/honey_bbq_dipping_cup.html	(from https://www.dominos.com/en/menu/sides)
18:58:18	157523/157523	---MCZ	200	added ('OK')	text/html	etag:%221552yllnf71t4m%22	https://www.dominos.com/en/menu/sides/F_SIDRAN/ranch_dipping_cup	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_SIDRAN/ranch_dipping_cup.html	(from https://www.dominos.com/en/menu/sides)
18:58:20	157555/157555	---MCZ	200	added ('OK')	text/html	etag:%22vgfug25evb1t5b%22	https://www.dominos.com/en/menu/sides/F_Bd/blue_cheese_dipping_cup	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_Bd/blue_cheese_dipping_cup.html	(from https://www.dominos.com/en/menu/sides)
18:58:22	157531/157531	---MCZ	200	added ('OK')	text/html	etag:%22vnsz1nihgb1t4v%22	https://www.dominos.com/en/menu/sides/F_SIDGAR/garlic_dipping_cup	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_SIDGAR/garlic_dipping_cup.html	(from https://www.dominos.com/en/menu/sides)
18:58:25	157518/157518	---MCZ	200	added ('OK')	text/html	etag:%22axvxu1j9ip1t4g%22	https://www.dominos.com/en/menu/sides/F_SIDICE/icing_dipping_cup	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_SIDICE/icing_dipping_cup.html	(from https://www.dominos.com/en/menu/sides)
18:58:26	157538/157538	---MCZ	200	added ('OK')	text/html	etag:%22afm5xf4boy1t54%22	https://www.dominos.com/en/menu/sides/F_SIDMAR/marinara_dipping_cup	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_SIDMAR/marinara_dipping_cup.html	(from https://www.dominos.com/en/menu/sides)
18:58:29	157500/157500	---MCZ	200	added ('OK')	text/html	etag:%229pzf3mswdo1t42%22	https://www.dominos.com/en/menu/sides/F_CAESAR/caesar_dressing	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_CAESAR/caesar_dressing.html	(from https://www.dominos.com/en/menu/sides)
18:58:31	157496/157496	---MCZ	200	added ('OK')	text/html	etag:%221792vlg2f3e1t41%22	https://www.dominos.com/en/menu/sides/F_RANCHPK/ranch_dressing	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_RANCHPK/ranch_dressing.html	(from https://www.dominos.com/en/menu/sides)
18:58:33	157509/157509	---MCZ	200	added ('OK')	text/html	etag:%223gbyto8esu1t4a%22	https://www.dominos.com/en/menu/sides/F_STJUDE/st_jude_donation	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_STJUDE/st_jude_donation.html	(from https://www.dominos.com/en/menu/sides)
18:58:35	157470/157470	---MCZ	200	added ('OK')	text/html	etag:%2211mpxvv9lm61t3g%22	https://www.dominos.com/en/menu/sides/F_BALVIN/balsamic	C:/Aali/dominos/www.dominos.com/en/menu/sides/F_BALVIN/balsamic.html	(from https://www.dominos.com/en/menu/sides)
18:58:37	952/952	---M-Z	200	added ('OK')	application/javascript	etag:W/%223b8-19ed1101a50%22	https://www.dominos.com/_next/static/chunks/pages/about-pizza-1ffdeb9dd7bc8907.js	C:/Aali/dominos/www.dominos.com/_next/static/chunks/pages/about-pizza-1ffdeb9dd7bc8907.js	(from https://www.dominos.com/en/about-pizza)
18:58:38	163574/163574	---MCZ	200	added ('OK')	text/html	etag:%22syou92k22o1yrn%22	https://www.dominos.com/en/content/unsubscribe	C:/Aali/dominos/www.dominos.com/en/content/unsubscribe.html	(from https://www.dominos.com/content/unsubscribe)
18:58:39	884/884	---M-Z	200	added ('OK')	application/javascript	etag:W/%22374-19ed1101a50%22	https://www.dominos.com/_next/static/chunks/pages/international-83d2fc2eecd99686.js	C:/Aali/dominos/www.dominos.com/_next/static/chunks/pages/international-83d2fc2eecd99686.js	(from https://www.dominos.com/en/international)
18:58:40	0/-1	---M--	301	error ('')			https://www.dominos.com/rewards	C:/Aali/dominos/www.dominos.com/rewards.172.delayed	(from https://www.dominos.com/en/content/privacy)
18:58:41	176474/176474	---MCZ	200	added ('OK')	text/html	etag:%22dvar4aa85g28ps%22	https://www.dominos.com/en/content/gift-card-policy	C:/Aali/dominos/www.dominos.com/en/content/gift-card-policy.html	(from https://www.dominos.com/content/gift-card-policy)
18:58:48	164451/164451	---MCZ	200	added ('OK')	text/html	etag:%22ongoelucem1zfs%22	https://www.dominos.com/en/content/biometric-data-policy	C:/Aali/dominos/www.dominos.com/en/content/biometric-data-policy.html	(from https://www.dominos.com/content/biometric-data-policy)
